23.60	4.00	140.00	?	2905.00	14.30	80.00	1.00	ford mustang cobra
32.40	4.00	107.00	72.00	2290.00	17.00	80.00	3.00	honda accord
27.20	4.00	135.00	84.00	2490.00	15.70	81.00	1.00	plymouth reliant
26.60	4.00	151.00	84.00	2635.00	16.40	81.00	1.00	buick skylark
25.80	4.00	156.00	92.00	2620.00	14.40	81.00	1.00	dodge aries wagon (sw)
23.50	6.00	173.00	110.00	2725.00	12.60	81.00	1.00	chevrolet citation
30.00	4.00	135.00	84.00	2385.00	12.90	81.00	1.00	plymouth reliant
39.10	4.00	79.00	58.00	1755.00	16.90	81.00	3.00	toyota starlet
39.00	4.00	86.00	64.00	1875.00	16.40	81.00	1.00	plymouth champ
35.10	4.00	81.00	60.00	1760.00	16.10	81.00	3.00	honda civic 1300
32.30	4.00	97.00	67.00	2065.00	17.80	81.00	3.00	subaru
37.00	4.00	85.00	65.00	1975.00	19.40	81.00	3.00	datsun 210 mpg
37.70	4.00	89.00	62.00	2050.00	17.30	81.00	3.00	toyota tercel
34.10	4.00	91.00	68.00	1985.00	16.00	81.00	3.00	mazda glc 4
34.70	4.00	105.00	63.00	2215.00	14.90	81.00	1.00	plymouth horizon 4
34.40	4.00	98.00	65.00	2045.00	16.20	81.00	1.00	ford escort 4w
29.90	4.00	98.00	65.00	2380.00	20.70	81.00	1.00	ford escort 2h
33.00	4.00	105.00	74.00	2190.00	14.20	81.00	2.00	volkswagen jetta
34.50	4.00	100.00	?	2320.00	15.80	81.00	2.00	renault 18i
33.70	4.00	107.00	75.00	2210.00	14.40	81.00	3.00	honda prelude
32.40	4.00	108.00	75.00	2350.00	16.80	81.00	3.00	toyota corolla
32.90	4.00	119.00	100.00	2615.00	14.80	81.00	3.00	datsun 200sx
31.60	4.00	120.00	74.00	2635.00	18.30	81.00	3.00	mazda 626
28.10	4.00	141.00	80.00	3230.00	20.40	81.00	2.00	peugeot 505s turbo diesel
30.70	6.00	145.00	76.00	3160.00	19.60	81.00	2.00	volvo diesel
25.40	6.00	168.00	116.00	2900.00	12.60	81.00	3.00	toyota cressida
24.20	6.00	146.00	120.00	2930.00	13.80	81.00	3.00	datsun 810 maxima
22.40	6.00	231.00	110.00	3415.00	15.80	81.00	1.00	buick century
26.60	8.00	350.00	105.00	3725.00	19.00	81.00	1.00	oldsmobile cutlass ls
20.20	6.00	200.00	88.00	3060.00	17.10	81.00	1.00	ford granada gl
17.60	6.00	225.00	85.00	3465.00	16.60	81.00	1.00	chrysler lebaron salon
28.00	4.00	112.00	88.00	2605.00	19.60	82.00	1.00	chevrolet cavalier
27.00	4.00	112.00	88.00	2640.00	18.60	82.00	1.00	chevrolet cavalier wagon
34.00	4.00	112.00	88.00	2395.00	18.00	82.00	1.00	chevrolet cavalier 2-door
31.00	4.00	112.00	85.00	2575.00	16.20	82.00	1.00	pontiac j2000 se hatchback
29.00	4.00	135.00	84.00	2525.00	16.00	82.00	1.00	dodge aries se
27.00	4.00	151.00	90.00	2735.00	18.00	82.00	1.00	pontiac phoenix
24.00	4.00	140.00	92.00	2865.00	16.40	82.00	1.00	ford fairmont futura
23.00	4.00	151.00	?	3035.00	20.50	82.00	1.00	amc concord dl
36.00	4.00	105.00	74.00	1980.00	15.30	82.00	2.00	volkswagen rabbit l
37.00	4.00	91.00	68.00	2025.00	18.20	82.00	3.00	mazda glc custom l
31.00	4.00	91.00	68.00	1970.00	17.60	82.00	3.00	mazda glc custom
38.00	4.00	105.00	63.00	2125.00	14.70	82.00	1.00	plymouth horizon miser
36.00	4.00	98.00	70.00	2125.00	17.30	82.00	1.00	mercury lynx l
36.00	4.00	120.00	88.00	2160.00	14.50	82.00	3.00	nissan stanza xe
36.00	4.00	107.00	75.00	2205.00	14.50	82.00	3.00	honda accord
34.00	4.00	108.00	70.00	2245.00	16.90	82.00	3.00	toyota corolla
38.00	4.00	91.00	67.00	1965.00	15.00	82.00	3.00	honda civic
32.00	4.00	91.00	67.00	1965.00	15.70	82.00	3.00	honda civic (auto)
38.00	4.00	91.00	67.00	1995.00	16.20	82.00	3.00	datsun 310 gx
25.00	6.00	181.00	110.00	2945.00	16.40	82.00	1.00	buick century limited
38.00	6.00	262.00	85.00	3015.00	17.00	82.00	1.00	oldsmobile cutlass ciera (diesel)
26.00	4.00	156.00	92.00	2585.00	14.50	82.00	1.00	chrysler lebaron medallion
22.00	6.00	232.00	112.00	2835.00	14.70	82.00	1.00	ford granada l
32.00	4.00	144.00	96.00	2665.00	13.90	82.00	3.00	toyota celica gt
36.00	4.00	135.00	84.00	2370.00	13.00	82.00	1.00	dodge charger 2.2
27.00	4.00	151.00	90.00	2950.00	17.30	82.00	1.00	chevrolet camaro
27.00	4.00	140.00	86.00	2790.00	15.60	82.00	1.00	ford mustang gl
44.00	4.00	97.00	52.00	2130.00	24.60	82.00	2.00	vw pickup
32.00	4.00	135.00	84.00	2295.00	11.60	82.00	1.00	dodge rampage
28.00	4.00	120.00	79.00	2625.00	18.60	82.00	1.00	ford ranger
31.00	4.00	119.00	82.00	2720.00	19.40	82.00	1.00	chevy s-10
